Unnamed: 0,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
1100,Louisa Coffee 路易．莎咖啡(三重溪尾店),ChIJ0yNnZNaoQjQRv9CqhIqUd7g,25.080405,121.488899,3.9,221,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",三重區溪尾街175號
1101,85度C咖啡美食達人(三重仁政店),ChIJdVbt4SmpQjQRfr_syd8dPAo,25.079632999999998,121.49140600000001,5,1,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新北市 三重區仁政街159號
1103,STARBUCKS 星巴克 (三重三和門市),ChIJjeAdXdCoQjQR7ifO9qdqSiw,25.0790405,121.48204750000001,4.2,587,"['cafe', 'food', 'point_of_interest', 'establishment']",三重區三和路四段388-2號
1110,路易莎咖啡-蘆洲集賢店,ChIJ4Zv9E9KoQjQRnz8Gp3iBA1w,25.084131,121.480934,4.2,445,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",蘆洲區集賢路346號
1112,LOUISA COFFEE,ChIJ0THlE9KoQjQRwI5swY9ia5k,25.0841644,121.4809192,3.8,6,"['cafe', 'food', 'point_of_interest', 'establishment']","No. 354 Jixian Rd, 蘆洲區"
1118,STARBUCKS 星巴克 (蘆洲三民門市),ChIJUYoaTcqoQjQRG5Y4ouUcWc8,25.0873633,121.4712918,4.2,679,"['cafe', 'food', 'point_of_interest', 'establishment']",蘆洲區三民路120號
1120,85度C 咖啡蛋糕土城中央店,ChIJo3Ky-SkdaDQRw72lMYldlOw,24.9712618,121.4397091,3.7,225,"['cafe', 'food', 'point_of_interest', 'establishment']",土城區中央路二段386號
1122,Louisa Coffee 路易．莎咖啡(土城中央店),ChIJt5v4jSsdaDQRUeXWZCP59D0,24.974911,121.4419282,4,353,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",土城區中央路二段248號
1123,路易莎咖啡土城裕民店,ChIJLVwtLMoCaDQRznUVDL8WsIU,24.986997199999998,121.45080060000001,4.1,583,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",土城區裕民路99號
1125,85度c咖啡蛋糕麵包店-土城裕民店,ChIJPaeUY78CaDQRkV2BVVEjIxI,24.987804,121.44862040000001,3.8,598,"['cafe', 'food', 'point_of_interest', 'establishment']",土城區裕生路1號
1128,Louisa Coffee 路易．莎咖啡 (新北市立圖書館門市),ChIJdQ2hn-oDaDQRZEGucKpeWw4,25.0013933,121.4550959,3.8,82,"['cafe', 'food', 'point_of_interest', 'establishment']",板橋區貴興路139號
1129,丹堤咖啡,ChIJ-___cK8CaDQR3V47O1EeN20,25.001807100000004,121.45660409999999,3.8,234,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",板橋區貴興路101號3樓
1130,星巴克 板橋遠科門市,ChIJU2SvwXwDaDQRSNSpge6JyfU,24.9988643,121.4565081,4.3,135,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",板橋區遠東路1號
1134,Louisa Coffee 路易．莎咖啡(新板市府店),ChIJ_54Kkh6oQjQRGidS127KWM4,25.010839,121.46391170000001,4.1,478,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",板橋區新民街43號1樓
1137,85度c咖啡蛋糕飲料(板橋南雅店),ChIJGQXGeqgCaDQRxQkQGnBKVOI,25.0071949,121.4563774,3.6,115,"['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",板橋區新興路2號
1143,STARBUCKS 星巴克 (遠百中山門市),ChIJy_E5XzqoQjQRDy24YF_WsJw,25.0111617,121.464479,4,332,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",板橋區中山路一段152號2樓
1149,Louisa Coffee 路易．莎咖啡(新北市議會店),ChIJm2lG6T-oQjQR_ilBEIIZkFo,25.0264937,121.4696492,3.9,228,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",板橋區文化路二段113號
1150,85度c咖啡蛋糕麵包店-板橋莒光店,ChIJfSPQVT6oQjQRh8c9HLMSGMw,25.0241195,121.4711356,3.5,221,"['cafe', 'food', 'point_of_interest', 'establishment']",板橋區莒光路64號
1152,STARBUCKS 星巴克 (板橋萬板門市),ChIJQZczkD6oQjQRtpQjRCvavz0,25.022372,121.4720992,4.3,470,"['cafe', 'food', 'point_of_interest', 'establishment']",板橋區萬板路32號
1154,Louisa Coffee 路易．莎咖啡(板橋文化店),ChIJbXwSrBeoQjQRsGIkgDiyea8,25.019869500000002,121.46563909999998,3.6,761,"['cafe', 'food', 'point_of_interest', 'establishment']",板橋區文化路一段309之37號
1155,STARBUCKS 星巴克 (板橋新埔門市),ChIJB2vrSxaoQjQRDh49mntPGHY,25.0203809,121.4667632,4.2,789,"['cafe', 'food', 'point_of_interest', 'establishment']",板橋區文化路一段220號
1157,西雅圖極品咖啡 板橋親子文創館,ChIJY4uSLlmpQjQRR2X_EYsLc5Q,25.0204561,121.467046,4.1,239,"['cafe', 'food', 'point_of_interest', 'establishment']",板橋區介壽街1號
1159,85度C咖啡蛋糕飲料(板橋四維店),ChIJ-7pdpheoQjQRQQusiupVPa4,25.0251,121.46540290000002,3.7,280,"['cafe', 'food', 'point_of_interest', 'establishment']",板橋區四維路126號
1166,85度C 板橋大同店,ChIJWxSYc0eoQjQRZZst0E4d4lk,25.0267825,121.4766357,3.8,306,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",板橋區雙十路二段10號
1168,Louisa Coffee 路易．莎咖啡 (板橋莊敬門市),ChIJ70RHBVmpQjQRH1i5SAhqWPM,25.0270361,121.4732683,3.9,347,"['cafe', 'food', 'point_of_interest', 'establishment']",板橋區莊敬路41號
1170,STARBUCKS 星巴克 (艋舺門市),ChIJnxRYZ66pQjQRnGcHDW3tTq0,25.0335329,121.498453,4.4,2657,"['cafe', 'food', 'point_of_interest', 'establishment']",萬華區西園路一段306巷24號
1211,怡客咖啡 忠杭店,ChIJI7UtiHqpQjQRnDNTSv7kMG0,25.0431845,121.5265091,3.9,446,"['cafe', 'food', 'point_of_interest', 'establishment']",中正區杭州南路一段8-2號
1212,cama café 忠孝杭州店,ChIJSRyS-nqpQjQR54ewfesKNUQ,25.0436499,121.526931,4,261,"['cafe', 'food', 'point_of_interest', 'establishment']",中正區杭州南路一段1號
1238,Louisa Coffee 路易．莎咖啡(忠孝216店),ChIJy7FZQs-rQjQRLBACE00NGCU,25.0388518,121.55284920000001,4,31,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區忠孝東路四段216巷52號
1241,Louisa Coffee 路易．莎咖啡(逸仙店),ChIJU6Er-rirQjQRl81N_lGFrss,25.040494,121.5621418,3.7,115,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區逸仙路50巷6號
1242,STARBUCKS 星巴克 (仁愛延吉門市),ChIJy0oevcirQjQRLlDXeQeoSAI,25.038359,121.55543700000001,4.1,456,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區延吉街175號
1245,Louisa Coffee 路易．莎咖啡(國父紀念館門市),ChIJ7aaq1serQjQR1gBCYt3AMrI,25.039019399999997,121.5574611,3.9,795,"['cafe', 'food', 'point_of_interest', 'establishment']","No. 302, Guangfu South Road, Da’an District"
1250,HWC黑沃咖啡-台北市府店,ChIJjVyyeRyrQjQRdHm8VZmaA5k,25.0429085,121.56728670000001,4.6,61,"['cafe', 'food', 'point_of_interest', 'establishment']",信義區忠孝東路五段71巷38號
1252,Louisa Coffee 路易．莎咖啡(永吉店),ChIJs4WFDr2rQjQRLaD5GHaaX5Q,25.0448098,121.5689007,3.8,130,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區永吉路30巷27號
1253,STARBUCKS 星巴克 (松仁門市),ChIJ_Y_2-7qrQjQRUCBvHVZMqkA,25.038255499999998,121.5691563,3.8,70,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區松仁路7號國泰金控大樓1樓
1255,STARBUCKS 星巴克 (Bellavita-B1門市),ChIJB3VqqLurQjQRbvLepYNdwUQ,25.039621899999997,121.567641,4.2,378,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']","B1, No. 28號, 松仁路, 信義區"
1257,cama café 台北松仁店,ChIJt0_SB7GrQjQRnVwE2yjwnXk,25.0386155,121.56821129999999,3.6,110,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區松仁路36-1號
1258,cama café 新光A8店,ChIJewqtNbqrQjQRaxR_poZHNPY,25.038748899999998,121.5666702,3.6,65,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區松高路12號B2
1260,怡客咖啡 逸仙店,ChIJNWmK_LirQjQRIZTZnyW0dDc,25.0405273,121.56246180000001,3.8,312,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區逸仙路50巷12號
1261,怡客咖啡股份有限公司(逸仙店),ChIJYUtE_LirQjQRB19ZQi7uOFc,25.0405168,121.5624588,4,18,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區逸仙路50巷12號
1265,湛盧咖啡 市府館,ChIJvU8_KbmrQjQRW5_bCp7WaKs,25.0422177,121.5629875,4.3,593,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區忠孝東路四段553巷6弄4號
1271,丹堤咖啡 忠孝松山店,ChIJIReDrKGrQjQRTMR2vG-bGHw,25.041656200000002,121.57975390000001,3.6,329,"['cafe', 'food', 'point_of_interest', 'establishment']",信義區忠孝東路五段538號
1272,Barista Coffee,ChIJgY3GqaGrQjQR8HKsVPk6JNc,25.041466800000002,121.57933419999999,4.3,19,"['cafe', 'food', 'point_of_interest', 'establishment']",信義區忠孝東路五段524巷No. 85
1273,西雅圖極品咖啡 忠孝永春店,ChIJb3nCrqGrQjQReInXoRfEtDE,25.041439,121.579394,3.9,160,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區忠孝東路五段526號一樓
1274,Louisa 路易莎 信義永春,ChIJHdR-k6arQjQRnmBheWJ3Mm0,25.037354999999998,121.578147,3.7,282,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區松山路562號
1276,STARBUCKS 星巴克 (永春門市),ChIJ1bCFcaOrQjQRk5YVkXDWOO4,25.041118,121.57370719999999,4,475,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區忠孝東路五段297號
1278,路易莎咖啡LOUISA COFFEE 永春概念店,ChIJl2yra6KrQjQRifygzOoryBc,25.043833300000003,121.5753662,3.6,290,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",信義區永吉路326巷50號
1292,Louisa Coffee 路易．莎咖啡(南港站前店),ChIJ8wSYGF6rQjQRDCle0fInFXM,25.0548388,121.60590330000001,3.6,229,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",南港區興華路28號
0,八方雲集 (三重重陽店),ChIJzzMkmOOoQjQRqeVMqTrd53k,25.058487,121.48691299999999,3.6,172,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區重陽路一段59號
1,McDonald's,ChIJySaRc-OoQjQR7ccWjIot6gs,25.0576391,121.48695190000001,4,2051,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 5, Section 1, Chongyang Road, Sanchong District"
4,八方雲集(三重光復店),ChIJm3mfcPWoQjQRbYs3XE3vZBc,25.0491921,121.47085459999998,3.6,149,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區光復路一段68巷26號
5,麥當勞-新莊中正店,ChIJz04ygdinQjQRjQQ-WieHsvQ,25.035389300000002,121.44836699999999,4,1437,"['restaurant', 'food', 'point_of_interest', 'establishment']",新莊區中正路232號
6,八方雲集 (新莊公園店),ChIJ9Tuk53aoQjQR-CDE-MlIbHQ,25.0395269,121.44980829999999,4,396,"['restaurant', 'food', 'point_of_interest', 'establishment']",新莊區公園路72號
7,摩斯漢堡 新莊輔大店,ChIJV6VykeinQjQRC171SCJwq_0,25.032417499999998,121.433172,4,350,"['restaurant', 'food', 'point_of_interest', 'establishment']",新莊區中正路516-5號
9,麥當勞,ChIJ74F3KemnQjQRD8eFcCUo-Ys,25.0318028,121.43231259999999,3.8,1226,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",新莊區中正路617號
10,八方雲集輔大店,ChIJR14ESa6nQjQR96d-yZfEyfI,25.0345398,121.43421200000002,2.9,13,"['restaurant', 'food', 'point_of_interest', 'establishment']",新莊區中正路510號輔仁大學輔園餐廳八方雲集
11,PIZZA HUT必勝客-新莊富國店,ChIJ0xlzHvOnQjQRsHS8qeYQe3c,25.024679000000003,121.4243459,3.8,210,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 127號, Fuguo Road, Xinzhuang District"
13,八方雲集,ChIJk7_GcfKnQjQRAvzXmt1gh3w,25.026467999999998,121.42658840000001,2.9,74,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 2號, Lane 65, Hougangyi Road, Xinzhuang District"
14,八方雲集鍋貼水餃專賣店,ChIJS2RYwHCoQjQRTNJ4GV7Uz40,25.025807399999998,121.4198476,3.7,265,"['restaurant', 'food', 'point_of_interest', 'establishment']",新莊區富國路70號
16,McDonald's,ChIJgY1bzI2nQjQRYkhKz66H-Po,25.0265038,121.41794420000001,3.9,1208,"['restaurant', 'food', 'point_of_interest', 'establishment']","B1~3, No. 877-5, Zhongzheng Road, Xinzhuang District"
17,麥當勞-新莊中山店,ChIJz04ygdinQjQRTCLWNaNc08Q,25.024456,121.413063,4.1,1255,"['restaurant', 'food', 'point_of_interest', 'establishment']",新莊區新北大道七段792號
18,八方雲集-新莊新建巷店,ChIJuUVxqImnQjQRh2rIJm5_xbY,25.021500699999997,121.4149263,3.7,175,"['restaurant', 'food', 'point_of_interest', 'establishment']",新莊區中正路新建巷15弄40號
19,八方雲集鍋貼水餃專賣店,ChIJ5Xh0qImnQjQRBQvdYdezXzU,25.0215661,121.4148811,4.1,21,"['restaurant', 'food', 'point_of_interest', 'establishment']",新莊區中正路新建巷15弄40號
22,八方雲集 (三重三和夜市店),ChIJBctxgiSpQjQR1d4BHtFLY28,25.067896899999997,121.5002061,3,178,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區三和路二段63號
23,MOS BURGER摩斯漢堡,ChIJrwJ_XSGpQjQRpvTOKMQgUKA,25.0675577,121.4964778,4.1,899,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區正義北路177號
26,PIZZA HUT必勝客-三重正義店,ChIJV7faTSGpQjQRIGZY0m0af9w,25.0686408,121.49618600000001,3.8,270,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",三重區正義北路213號
28,SUBWAY 三重正義店,ChIJoXAFRCGpQjQRD0TmgaQY4hY,25.068015,121.4960004,4,365,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區正義北路236號
29,八方雲集 正義北店,ChIJQda76FOpQjQRnIx0T04pd8s,25.0690004,121.4959912,3.2,92,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 227號, Zhengyi North Road, Sanchong District"
30,麥當勞-三重龍門店,ChIJtW5g7yapQjQRgi6cNGY3TWo,25.0724595,121.49602639999999,3.9,1080,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區龍門路42號
31,八方雲集鍋貼水餃專賣店,ChIJ9zWQtN6pQjQRnPW7-hYrgTg,25.072101500000002,121.4959192,3.7,51,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 37號, Longmen Road, Sanchong District"
33,PIZZA HUT必勝客-三重三和店,ChIJ1YnJsNeoQjQRoTCFeOegn34,25.077889000000003,121.48951100000001,3.6,305,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",三重區自強路四段48號
35,達美樂三重自強店,ChIJ7eEZ_eGoQjQR9_sxmcIT6Bc,25.0750456,121.48761270000001,3.9,78,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",三重區自強路三段97號1樓
36,八方雲集 (三重大智店),ChIJKbhV9tioQjQRzGFjRvF_s6o,25.0729732,121.48937820000002,3.1,116,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區大智街240號格致高中附近
37,肯德基 KFC - 三重三和餐廳,ChIJX8C9W9CoQjQR_A-at7y8yP0,25.079285600000002,121.48225990000002,4,1214,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區三和路四段193號
41,八方雲集 (蘆洲集賢店),ChIJ87kh-NKoQjQRDMR33r-hkN4,25.0842097,121.48097560000001,3.3,162,"['restaurant', 'food', 'point_of_interest', 'establishment']",蘆洲區集賢路344號
44,摩斯漢堡徐匯店,ChIJfUAQO9CoQjQRMo0hJJlwKKk,25.079754100000002,121.4809749,4,612,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區三和路四段408號
46,麥當勞-三重三和店,ChIJMaoCeiGpQjQRAzeR_OtETBM,25.079245,121.48175549999999,4,2157,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區三和路四段392-1號
47,拿坡里披薩 蘆洲店,ChIJX7oI9cioQjQR2PCG0cQTD5I,25.081955100000002,121.47539509999999,4,394,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",蘆洲區中山二路12號
50,PIZZA Hut 必勝客-蘆洲復興店,ChIJEZsB8cyoQjQRtR9-h0GcRTg,25.0873871,121.4761578,3.8,202,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",蘆洲區復興路73號
51,八方雲集鍋貼水餃專賣店(蘆洲復興店),ChIJJ9VxPEipQjQRAyhNRkQoadU,25.0867456,121.4755442,3.7,135,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 88號, Fuxing Road, Luzhou District"
55,肯德基KFC-蘆洲三民餐廳,ChIJfW90X7WoQjQRmV-vF0SiFyg,25.0872688,121.4715118,3.8,1833,"['restaurant', 'food', 'point_of_interest', 'establishment']",蘆洲區三民路116號
60,八方雲集 (蘆洲仁愛店),ChIJwa9TvcqoQjQR5joMQN6WyVw,25.0898593,121.4691773,3.1,183,"['restaurant', 'food', 'point_of_interest', 'establishment']",蘆洲區民族路401號
61,八方雲集(蘆洲成蘆店),ChIJjc9TykyvQjQRIc8qYKC5HyI,25.0932208,121.4611619,4,238,"['restaurant', 'food', 'point_of_interest', 'establishment']",蘆洲區三民路589號
62,Pizza Hut Tucheng Zhongyang,ChIJsx_iHyodaDQRufKIYCRqxyc,24.971904199999997,121.43989209999998,3.4,118,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",土城區中央路二段350號
63,麥當勞-土城中央店,ChIJv520FMkCaDQRqm1aqtST7mg,24.9764794,121.44215190000001,3.9,1012,"['restaurant', 'food', 'point_of_interest', 'establishment']","1樓, No. 159號, 中央路二段, 土城區"
64,拿坡里披薩 土城店,ChIJZekdbCwdaDQRH2n4-O2yDyM,24.974992899999997,121.441929,3.7,418,"['restaurant', 'food', 'point_of_interest', 'establishment']",土城區中央路二段240號
66,肯德基KFC-土城中央餐廳,ChIJ7WGQqZodaDQRnZu3Obpd50Q,24.976361100000002,121.44174140000001,3.4,320,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 174號, Section 2, Zhongyang Road, Tucheng District"
68,八方雲集,ChIJl4xmlSsdaDQRRl4eeV_pvLk,24.9744454,121.441363,3.1,211,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 268號, Section 2, Zhongyang Road, Tucheng District"
69,達美樂（土城店）,ChIJdQoMp8kCaDQRKUzLdQqTUxM,24.986666699999997,121.45305559999998,3.8,111,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",土城區學成路17號
70,八方雲集 (土城學成店),ChIJAT-O8soCaDQRRFYvzup4BCs,24.988651500000003,121.4479354,3.5,238,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 179號, Xuecheng Road, Tucheng District"
72,八方雲集(板橋亞東店),ChIJwStTGLECaDQR5A164JIWmew,24.9955,121.45362,3.1,198,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區四川路二段40號亞東醫院側門附近
73,肯德基 KFC - 板橋中山二餐廳,ChIJY57uvh2oQjQR_uwMfYcUznQ,25.0097324,121.46108459999999,3.7,1124,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 65, Section 1, Zhongshan Road, Banqiao District"
75,摩斯漢堡,ChIJV41jEBaoQjQROpuyGozZ_KE,25.007220999999998,121.46114299999999,4.1,783,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區館前東路60號
77,McDonald's,ChIJI57DZqcCaDQRa2qb7cmadsw,25.007891,121.46105790000001,3.9,1876,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 23號, Chongqing Road, Banqiao District"
78,達美樂板橋華興店,ChIJ0SHSHqYCaDQRGCQG2ZGiiTY,25.0048687,121.45738020000002,3.8,115,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 65號, Huaxing Street, Banqiao District"
79,八方雲集 (板橋後菜園店),ChIJjfRkTT6oQjQR9kng0dq-bQ8,25.010226,121.4577529,3.1,54,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區後菜園街1之1號
80,McDonald's Banqiao Fuzhong,ChIJeWSZUB2oQjQRUgbKi96JrTE,25.0093098,121.4577543,3.8,2057,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 69號, Fuzhong Road, Banqiao District"
83,摩斯漢堡 板橋車站店,ChIJV41jEBaoQjQRBhZ-ZRutfFE,25.0143985,121.4634922,2.9,140,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區縣民大道二段7號B1
85,PIZZA HUT必勝客-板橋車站店,ChIJhTGzWTWpQjQRydHo4tLIiYM,25.0141549,121.4636257,1.7,3,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","B1, No. 7號, Section 2, Xianmin Boulevard, Banqiao District"
87,麥當勞-板橋遠百店,ChIJI57DZqcCaDQRf2rqFibDZr0,25.0109147,121.4644746,3.7,346,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區中山路一段152號12樓
94,PIZZA HUT必勝客-板橋文化店,ChIJ1XhULz6oQjQRxjuRs3VE0jA,25.024214999999998,121.46893909999999,3.5,226,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",板橋區文化路二段14號
96,麥當勞-板橋文化店,ChIJ97PcdkCoQjQRJH2hEzeDwJQ,25.0277549,121.470436,4,2972,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區文化路二段173號
97,八方雲集 (板橋莊敬店),ChIJ8YzZWz6oQjQR18yARJzBoeo,25.0236105,121.47089709999999,3.6,189,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區莊敬路132號
98,摩斯漢堡 板橋新埔店,ChIJV41jEBaoQjQR1amY4Q0Ujnk,25.021733800000003,121.46760390000001,4,597,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區文化路一段302號
100,八方雲集 (板橋光武店),ChIJXSIibhWoQjQR4e3nCyIPY9I,25.025943899999998,121.4674944,2.9,185,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區光武街34號
105,八方雲集仁化店,ChIJc_g0OwypQjQR0flECLoahT4,25.031512699999997,121.4750598,3.7,131,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 32號, Renhua Street, Banqiao District"
106,摩斯漢堡 雙十店,ChIJV41jEBaoQjQRb2k8EsGzAZc,25.0286722,121.47374170000002,4.1,728,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區雙十路二段187號
108,達美樂板橋雙十店,ChIJky_wazioQjQRcGhSBjk67pU,25.0275436,121.4761215,3.7,124,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",板橋區雙十路二段40號
109,八方雲集(板橋文化店),ChIJ1_f7qFapQjQR4E9PiCCcBhY,25.027081,121.472829,2.9,151,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 38號, Zhuangjing Road, Banqiao District"
110,八方雲集（板橋大同店）,ChIJrdYGdkeoQjQRUn1L2GFLCfQ,25.0266612,121.4770149,3.5,155,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 6號, Datong Street, Banqiao District"
112,八方雲集(板橋宏國店),ChIJS5isdAupQjQRwk-6iH1HJ5I,25.032429999999998,121.47000600000001,3.8,35,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區宏國路101號
114,摩斯漢堡 中華店,ChIJNU5gAwypQjQRk_whxlSPnbI,25.0455398,121.5087662,3.8,1007,"['restaurant', 'food', 'point_of_interest', 'establishment']",萬華區中華路一段80號
116,八方雲集 (萬華貴陽店),ChIJ1ZI-eKepQjQRvWt3p0Z3jy4,25.0396521,121.50560130000001,3.1,544,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 27, Section 2, Guiyang Street, Wanhua District"
117,肯德基KFC-台北峨嵋餐廳,ChIJzxoI9wipQjQRGFeS1blKsFY,25.0433561,121.50714550000001,3.8,1804,"['restaurant', 'food', 'point_of_interest', 'establishment']",萬華區峨嵋街14-16號
121,SUBWAY中山捷運店,ChIJHQWbgG6pQjQRzgVSw3_mV74,25.0500732,121.52010349999999,3.5,274,"['restaurant', 'food', 'point_of_interest', 'establishment']","B1 A15室, No. 52-1號, 長安西路, 大同區"
122,MOS BURGER QSquare Shop,ChIJx5uydnOpQjQRmuKdIkvxdic,25.048958499999998,121.51832959999999,3.2,447,"['restaurant', 'food', 'point_of_interest', 'establishment']","1F, No. 1號, Section 1, Chengde Road, Datong District"
123,MOS BURGER NTU Children’s Hospital Shop,ChIJaU2WuHOpQjQR92KMN6q1gyM,25.044230399999996,121.5188189,4.1,77,"['restaurant', 'food', 'point_of_interest', 'establishment']","B1, No. 8號, 中山南路, 中正區"
124,麥當勞,ChIJ-Y7icHOpQjQRxMCxcRYEGOE,25.0445577,121.5168706,3.8,2532,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區公園路30-1號
125,摩斯漢堡 公園店,ChIJx5uydnOpQjQR9ML0uuIFZH0,25.0438889,121.51666670000002,3.9,917,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區公園路38號
127,McDonald's,ChIJ-Y7icHOpQjQR3yT-dkq4-fE,25.0458908,121.5148544,3.8,3874,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 8號, Guanqian Road, Zhongzheng District"
128,Subway,ChIJt4agn22pQjQRjYOPJs7xDKE,25.049308,121.5171935,2,166,"['restaurant', 'food', 'point_of_interest', 'establishment']","B2, No. 1號, Section 1, Chengde Road, Datong District"
131,摩斯漢堡 善導寺店,ChIJx5uydnOpQjQRMNa2pLkN-Gs,25.0438473,121.526491,3.7,561,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區忠孝東路一段178號
133,SUBWAY,ChIJm9Y6iAmpQjQRh-JGrx_16C0,25.040159600000003,121.5317959,3.6,248,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區濟南路二段58之2號
134,PIZZA HUT必勝客-新生外送店,ChIJ18wdZ3ypQjQRAKnVm2zXIWo,25.0413868,121.53248559999999,3.7,159,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",中正區新生南路一段52-1號
136,McDonald's,ChIJ-Y7icHOpQjQRsQCAcFtswBE,25.0400268,121.5324778,3.8,1938,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 66, Section 2, Jinan Road, Zhongzheng District"
137,摩斯漢堡三創園區店,ChIJ6y-Tq2SpQjQRie5fu4lewdo,25.0454897,121.5311294,3.4,51,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區市民大道三段2號
